ID_Funcionario,Departamento,Nivel_Acesso,Data_Hora,Arquivo_Acessado,IP_Origem,Pais
FUNC127,Operacoes,Gerente,2026-03-25 23:32:49,planejamento_estrategico.pptx,28.208.241.87,Brasil
FUNC466,Financeiro,Analista,2026-04-04 22:28:49,lista_clientes.csv,67.134.78.148,Brasil
FUNC134,RH,Gerente,2026-03-25 04:41:49,lista_clientes.csv,77.149.183.173,Brasil
FUNC742,Operacoes,Gerente,2026-03-27 22:55:49,relatorio_mensal.xlsx,100.214.44.106,Brasil
FUNC315,Vendas,Diretor,2026-04-17 23:15:49,lista_clientes.csv,221.51.39.53,Brasil
FUNC439,Vendas,Estagiario,2026-03-30 05:27:49,relatorio_mensal.xlsx,90.227.88.21,Brasil
FUNC261,RH,Estagiario,2026-04-02 23:32:49,folha_pagamento.pdf,19.170.13.5,Brasil
FUNC361,Vendas,Gerente,2026-03-26 04:32:49,relatorio_mensal.xlsx,240.210.7.137,Brasil
FUNC135,Operacoes,Estagiario,2026-04-11 04:18:49,planejamento_estrategico.pptx,79.118.126.73,Brasil
FUNC342,TI,Estagiario,2026-03-30 01:01:49,codigo_fonte.git,141.211.74.178,Brasil
FUNC396,RH,Gerente,2026-03-28 03:44:49,planejamento_estrategico.pptx,42.47.153.96,Brasil
FUNC330,RH,Analista,2026-03-21 05:59:49,lista_clientes.csv,223.71.222.145,Brasil
FUNC728,Operacoes,Diretor,2026-04-03 23:07:49,codigo_fonte.git,66.62.186.238,Brasil
FUNC937,TI,Diretor,2026-04-08 04:12:49,lista_clientes.csv,71.194.23.182,Brasil
FUNC434,Financeiro,Diretor,2026-04-16 00:28:49,lista_clientes.csv,22.86.34.202,Brasil
FUNC583,Financeiro,Diretor,2026-03-21 04:25:49,codigo_fonte.git,183.43.8.57,Brasil
FUNC263,TI,Analista,2026-03-29 05:13:49,planejamento_estrategico.pptx,207.21.112.9,Brasil
FUNC831,Vendas,Analista,2026-04-04 23:47:49,folha_pagamento.pdf,99.85.12.183,Brasil
FUNC873,TI,Analista,2026-03-21 22:16:49,folha_pagamento.pdf,66.158.67.107,Brasil
FUNC711,RH,Estagiario,2026-04-06 23:51:49,lista_clientes.csv,170.253.196.236,Brasil
FUNC718,TI,Estagiario,2026-04-08 00:12:49,codigo_fonte.git,33.107.192.2,Brasil
FUNC361,RH,Analista,2026-04-17 22:33:49,planejamento_estrategico.pptx,25.219.18.46,Brasil
FUNC500,Financeiro,Gerente,2026-04-09 06:24:49,codigo_fonte.git,29.43.33.2,Brasil
FUNC403,RH,Estagiario,2026-03-29 01:02:49,relatorio_mensal.xlsx,199.191.48.22,Brasil
FUNC497,Vendas,Estagiario,2026-03-21 01:23:49,codigo_fonte.git,185.21.131.152,Brasil
FUNC230,Operacoes,Diretor,2026-03-22 23:41:49,relatorio_mensal.xlsx,91.56.107.136,Brasil
FUNC834,Operacoes,Estagiario,2026-04-15 00:10:49,relatorio_mensal.xlsx,86.202.183.27,Brasil
FUNC348,TI,Estagiario,2026-03-23 04:46:49,planejamento_estrategico.pptx,155.236.91.148,Brasil
FUNC287,TI,Diretor,2026-03-23 05:39:49,lista_clientes.csv,74.34.254.72,Brasil
FUNC398,RH,Diretor,2026-04-11 06:58:49,planejamento_estrategico.pptx,70.71.56.199,Brasil
FUNC116,Vendas,Diretor,2026-04-06 06:48:49,planejamento_estrategico.pptx,114.8.235.95,Brasil
FUNC238,TI,Gerente,2026-03-21 22:56:49,lista_clientes.csv,175.60.56.74,Brasil
FUNC504,RH,Analista,2026-03-30 22:52:49,folha_pagamento.pdf,253.90.27.182,Brasil
FUNC960,Vendas,Gerente,2026-03-25 02:10:49,relatorio_mensal.xlsx,155.224.103.97,Brasil
FUNC858,Operacoes,Gerente,2026-03-29 04:07:49,planejamento_estrategico.pptx,45.232.103.241,Brasil
FUNC773,RH,Diretor,2026-04-09 06:06:49,folha_pagamento.pdf,87.148.65.223,Brasil
FUNC707,TI,Diretor,2026-03-28 22:14:49,codigo_fonte.git,12.201.127.132,Brasil
FUNC752,Vendas,Analista,2026-03-24 01:42:49,relatorio_mensal.xlsx,116.87.93.162,Brasil
FUNC381,Financeiro,Estagiario,2026-04-03 01:56:49,codigo_fonte.git,27.176.55.231,Brasil
FUNC876,RH,Analista,2026-03-26 04:24:49,codigo_fonte.git,116.148.57.61,Brasil
FUNC982,TI,Diretor,2026-04-17 05:44:49,lista_clientes.csv,36.45.111.148,Brasil
FUNC672,Operacoes,Analista,2026-04-16 22:48:49,lista_clientes.csv,199.228.59.156,Brasil
FUNC877,Vendas,Analista,2026-04-07 04:39:49,planejamento_estrategico.pptx,126.220.160.125,Brasil
FUNC458,Operacoes,Analista,2026-04-15 04:56:49,folha_pagamento.pdf,155.212.24.179,Brasil
FUNC649,Financeiro,Analista,2026-03-23 00:34:49,planejamento_estrategico.pptx,185.95.217.126,Brasil
FUNC635,Vendas,Estagiario,2026-03-23 04:55:49,lista_clientes.csv,238.54.92.16,Brasil
FUNC410,RH,Gerente,2026-04-19 06:47:49,codigo_fonte.git,185.27.102.220,Brasil
FUNC936,Financeiro,Analista,2026-04-05 00:36:49,lista_clientes.csv,32.120.146.102,Brasil
FUNC122,Operacoes,Diretor,2026-04-12 05:20:49,relatorio_mensal.xlsx,68.89.232.160,Brasil
FUNC332,Vendas,Estagiario,2026-04-12 03:49:49,relatorio_mensal.xlsx,118.215.86.163,Brasil
FUNC388,Vendas,Diretor,2026-04-19 04:50:49,lista_clientes.csv,144.204.103.179,Brasil
FUNC510,Financeiro,Analista,2026-03-30 02:35:49,codigo_fonte.git,242.43.218.128,Brasil
FUNC629,TI,Diretor,2026-03-30 05:52:49,lista_clientes.csv,228.223.12.82,Brasil
FUNC868,TI,Analista,2026-04-04 05:38:49,relatorio_mensal.xlsx,224.22.143.186,Brasil
FUNC450,TI,Gerente,2026-03-31 05:56:49,lista_clientes.csv,220.84.208.120,Brasil
FUNC537,Vendas,Diretor,2026-03-21 00:06:49,relatorio_mensal.xlsx,114.209.89.68,Brasil
FUNC324,Operacoes,Gerente,2026-04-07 23:52:49,relatorio_mensal.xlsx,173.133.152.52,Brasil
FUNC867,Financeiro,Estagiario,2026-04-02 06:10:49,lista_clientes.csv,244.178.215.135,Brasil
FUNC859,RH,Gerente,2026-04-16 00:54:49,relatorio_mensal.xlsx,89.62.145.244,Brasil
FUNC615,RH,Analista,2026-04-06 03:54:49,folha_pagamento.pdf,225.236.237.130,Brasil
FUNC161,Vendas,Analista,2026-04-13 05:33:49,folha_pagamento.pdf,33.232.156.220,Brasil
FUNC529,TI,Estagiario,2026-04-05 01:16:49,relatorio_mensal.xlsx,223.103.4.11,Brasil
FUNC726,Financeiro,Estagiario,2026-04-08 01:28:49,lista_clientes.csv,132.238.244.102,Brasil
FUNC937,Vendas,Estagiario,2026-04-17 23:22:49,folha_pagamento.pdf,223.117.117.197,Brasil
FUNC351,TI,Gerente,2026-04-10 22:23:49,lista_clientes.csv,72.106.219.150,Brasil
FUNC757,Vendas,Diretor,2026-04-06 04:34:49,planejamento_estrategico.pptx,20.229.192.211,Brasil
FUNC276,Financeiro,Diretor,2026-03-31 01:14:49,lista_clientes.csv,31.83.220.159,Brasil
FUNC492,Operacoes,Estagiario,2026-04-14 00:16:49,lista_clientes.csv,111.88.139.167,Brasil
FUNC357,RH,Diretor,2026-04-12 03:49:49,lista_clientes.csv,18.142.205.135,Brasil
FUNC105,Financeiro,Gerente,2026-04-15 23:45:49,relatorio_mensal.xlsx,191.134.159.195,Brasil
FUNC164,Operacoes,Estagiario,2026-04-14 23:57:49,folha_pagamento.pdf,116.101.244.221,Brasil
FUNC992,RH,Analista,2026-04-10 01:24:49,lista_clientes.csv,129.228.170.119,Brasil
FUNC452,Vendas,Analista,2026-03-29 05:06:49,folha_pagamento.pdf,226.180.195.147,Brasil
FUNC868,Operacoes,Analista,2026-03-26 01:39:49,codigo_fonte.git,240.35.248.6,Brasil
FUNC561,Financeiro,Analista,2026-04-08 04:54:49,lista_clientes.csv,106.175.99.173,Brasil
FUNC795,Operacoes,Analista,2026-03-30 00:39:49,planejamento_estrategico.pptx,188.246.197.116,Brasil
FUNC282,RH,Diretor,2026-04-15 22:46:49,lista_clientes.csv,10.196.5.30,Brasil
FUNC628,Financeiro,Analista,2026-04-09 00:33:49,relatorio_mensal.xlsx,47.80.67.68,Brasil
FUNC748,Operacoes,Gerente,2026-04-03 00:15:49,codigo_fonte.git,229.29.249.206,Brasil
FUNC429,Vendas,Estagiario,2026-04-12 04:18:49,lista_clientes.csv,254.9.112.176,Brasil
FUNC743,RH,Gerente,2026-03-26 23:43:49,codigo_fonte.git,172.54.77.19,Brasil
FUNC585,TI,Estagiario,2026-03-31 01:26:49,relatorio_mensal.xlsx,79.44.186.32,Brasil
FUNC649,TI,Diretor,2026-04-05 03:52:49,folha_pagamento.pdf,200.91.207.225,Brasil
FUNC551,TI,Analista,2026-04-06 06:09:49,codigo_fonte.git,103.233.18.7,Brasil
FUNC217,Operacoes,Estagiario,2026-04-04 02:51:49,codigo_fonte.git,90.129.60.150,Brasil
FUNC160,TI,Diretor,2026-04-12 03:13:49,lista_clientes.csv,220.245.190.215,Brasil
FUNC245,Operacoes,Diretor,2026-03-26 03:36:49,relatorio_mensal.xlsx,203.8.142.66,Brasil
FUNC406,Vendas,Analista,2026-04-17 04:04:49,codigo_fonte.git,168.17.120.24,Brasil
FUNC822,Vendas,Analista,2026-04-04 06:56:49,relatorio_mensal.xlsx,14.181.73.10,Brasil
FUNC901,Operacoes,Diretor,2026-03-28 05:10:49,relatorio_mensal.xlsx,181.18.254.158,Brasil
FUNC638,Operacoes,Estagiario,2026-04-03 06:18:49,folha_pagamento.pdf,163.100.231.25,Brasil
FUNC257,RH,Diretor,2026-03-19 23:38:49,folha_pagamento.pdf,176.237.84.203,Brasil
FUNC327,Financeiro,Gerente,2026-03-29 03:25:49,folha_pagamento.pdf,91.158.83.135,Brasil
FUNC969,Financeiro,Estagiario,2026-04-09 22:58:49,folha_pagamento.pdf,140.45.102.145,Brasil
FUNC549,Operacoes,Gerente,2026-04-06 06:25:49,relatorio_mensal.xlsx,241.140.94.164,Brasil
FUNC797,Vendas,Gerente,2026-03-27 06:31:49,codigo_fonte.git,2.139.73.198,Brasil
FUNC769,TI,Diretor,2026-03-27 05:58:49,lista_clientes.csv,7.209.55.211,Brasil
FUNC975,TI,Analista,2026-04-16 23:14:49,relatorio_mensal.xlsx,184.54.39.66,Brasil
FUNC145,TI,Estagiario,2026-03-31 02:04:49,codigo_fonte.git,169.255.25.205,Brasil
FUNC563,Operacoes,Gerente,2026-04-02 23:10:49,relatorio_mensal.xlsx,37.59.210.65,Brasil
FUNC756,Financeiro,Diretor,2026-04-05 06:49:49,codigo_fonte.git,29.164.90.188,Brasil
FUNC477,RH,Estagiario,2026-04-01 04:57:49,folha_pagamento.pdf,186.56.231.165,Brasil
FUNC301,TI,Estagiario,2026-04-02 22:23:49,folha_pagamento.pdf,250.127.176.132,Brasil
FUNC182,Vendas,Analista,2026-03-24 01:42:49,codigo_fonte.git,140.255.233.9,Brasil
FUNC547,RH,Estagiario,2026-03-26 01:14:49,folha_pagamento.pdf,195.69.118.165,Brasil
FUNC483,RH,Analista,2026-04-19 00:31:49,relatorio_mensal.xlsx,179.219.196.71,Brasil
FUNC778,Operacoes,Gerente,2026-03-23 03:25:49,folha_pagamento.pdf,9.108.46.101,Brasil
FUNC310,Operacoes,Gerente,2026-03-29 01:02:49,folha_pagamento.pdf,231.89.72.37,Brasil
FUNC913,Vendas,Gerente,2026-04-15 00:28:49,codigo_fonte.git,162.141.190.125,Brasil
FUNC126,TI,Analista,2026-04-18 02:37:49,folha_pagamento.pdf,150.184.62.96,Brasil
FUNC409,Financeiro,Diretor,2026-04-16 00:41:49,folha_pagamento.pdf,78.55.138.254,Brasil
FUNC871,Financeiro,Gerente,2026-03-22 00:47:49,planejamento_estrategico.pptx,89.188.204.127,Brasil
FUNC147,Financeiro,Diretor,2026-04-13 02:43:49,lista_clientes.csv,187.60.231.174,Brasil
FUNC571,RH,Diretor,2026-04-08 00:52:49,planejamento_estrategico.pptx,39.204.192.227,Brasil
FUNC258,TI,Estagiario,2026-03-20 10:46:49,folha_pagamento.pdf,38.68.11.241,Brasil
FUNC952,Vendas,Estagiario,2026-04-17 16:51:49,codigo_fonte.git,170.242.135.120,Brasil
FUNC215,Financeiro,Estagiario,2026-03-20 07:12:49,codigo_fonte.git,203.181.73.20,Brasil
FUNC115,RH,Estagiario,2026-03-31 12:43:49,codigo_fonte.git,165.98.113.145,Brasil
FUNC246,Operacoes,Estagiario,2026-03-27 16:22:49,codigo_fonte.git,110.56.96.17,Brasil
FUNC751,TI,Estagiario,2026-03-21 13:37:49,folha_pagamento.pdf,244.183.185.180,Brasil
FUNC823,Operacoes,Estagiario,2026-03-22 10:00:49,folha_pagamento.pdf,42.29.124.2,Brasil
FUNC356,Vendas,Estagiario,2026-03-29 12:26:49,codigo_fonte.git,62.100.159.65,Brasil
FUNC205,Vendas,Estagiario,2026-04-14 11:54:49,codigo_fonte.git,85.83.104.36,Brasil
FUNC577,RH,Estagiario,2026-03-30 15:14:49,folha_pagamento.pdf,252.2.159.168,Brasil
FUNC312,RH,Estagiario,2026-04-11 16:24:49,folha_pagamento.pdf,147.170.196.32,Brasil
FUNC937,Financeiro,Estagiario,2026-04-17 13:25:49,codigo_fonte.git,175.58.56.208,Brasil
FUNC554,Financeiro,Estagiario,2026-04-18 19:33:49,codigo_fonte.git,68.28.109.163,Brasil
FUNC561,Operacoes,Estagiario,2026-04-13 17:44:49,codigo_fonte.git,123.31.48.171,Brasil
FUNC609,Operacoes,Estagiario,2026-04-09 14:25:49,codigo_fonte.git,120.187.245.204,Brasil
FUNC819,Financeiro,Estagiario,2026-04-04 21:40:49,folha_pagamento.pdf,171.131.117.49,Brasil
FUNC404,Financeiro,Estagiario,2026-04-19 20:53:49,folha_pagamento.pdf,73.159.9.74,Brasil
FUNC808,Vendas,Estagiario,2026-04-05 20:32:49,folha_pagamento.pdf,112.50.114.40,Brasil
FUNC177,Operacoes,Estagiario,2026-03-27 17:07:49,codigo_fonte.git,151.194.157.2,Brasil
FUNC164,RH,Estagiario,2026-04-04 13:19:49,folha_pagamento.pdf,180.75.63.82,Brasil
FUNC961,Financeiro,Estagiario,2026-04-16 17:18:49,codigo_fonte.git,111.126.241.229,Brasil
FUNC670,RH,Estagiario,2026-03-23 17:02:49,codigo_fonte.git,217.133.195.5,Brasil
FUNC863,TI,Estagiario,2026-04-13 07:05:49,folha_pagamento.pdf,16.1.30.238,Brasil
FUNC586,Vendas,Estagiario,2026-04-10 17:20:49,codigo_fonte.git,43.253.33.212,Brasil
FUNC315,RH,Estagiario,2026-04-06 10:07:49,codigo_fonte.git,137.138.2.58,Brasil
FUNC968,Financeiro,Estagiario,2026-03-21 11:53:49,folha_pagamento.pdf,247.95.189.194,Brasil
FUNC328,TI,Estagiario,2026-04-18 07:00:49,folha_pagamento.pdf,186.129.98.221,Brasil
FUNC218,RH,Estagiario,2026-04-03 21:28:49,folha_pagamento.pdf,145.169.248.31,Brasil
FUNC937,Operacoes,Estagiario,2026-04-04 07:42:49,folha_pagamento.pdf,167.138.57.185,Brasil
FUNC469,TI,Estagiario,2026-03-25 11:39:49,codigo_fonte.git,204.125.233.224,Brasil
FUNC919,Operacoes,Estagiario,2026-04-02 14:36:49,codigo_fonte.git,180.159.84.90,Brasil
FUNC677,Financeiro,Estagiario,2026-04-10 16:21:49,folha_pagamento.pdf,228.178.88.34,Brasil
FUNC879,RH,Estagiario,2026-03-27 08:02:49,folha_pagamento.pdf,251.191.253.72,Brasil
FUNC708,Operacoes,Estagiario,2026-04-14 08:19:49,codigo_fonte.git,44.29.14.118,Brasil
FUNC319,Financeiro,Estagiario,2026-04-12 13:52:49,folha_pagamento.pdf,212.191.158.151,Brasil
