ID_Funcionario,Departamento,Nivel_Acesso,Data_Hora,Arquivo_Acessado,IP_Origem,Pais
FUNC497,Vendas,Estagiario,2026-03-21 01:23:49,codigo_fonte.git,185.21.131.152,Brasil
FUNC855,RH,Diretor,2026-04-06 17:58:49,codigo_fonte.git,151.40.119.210,Brasil
FUNC779,Operacoes,Estagiario,2026-04-16 13:16:49,relatorio_mensal.xlsx,158.17.247.107,Brasil
FUNC184,Financeiro,Gerente,2026-03-30 12:01:49,lista_clientes.csv,140.146.36.159,Brasil
FUNC497,TI,Estagiario,2026-03-26 13:03:49,lista_clientes.csv,76.255.79.254,Brasil
FUNC289,TI,Diretor,2026-04-03 07:45:49,planejamento_estrategico.pptx,171.87.76.252,Brasil
FUNC491,RH,Analista,2026-03-23 11:33:49,lista_clientes.csv,40.233.160.121,Russia
FUNC334,RH,Estagiario,2026-04-09 23:38:49,folha_pagamento.pdf,11.30.127.96,Russia
FUNC932,RH,Diretor,2026-04-12 17:54:49,relatorio_mensal.xlsx,140.128.70.104,Russia
FUNC961,Financeiro,Estagiario,2026-04-16 17:18:49,codigo_fonte.git,111.126.241.229,Brasil
FUNC610,Vendas,Analista,2026-03-28 10:33:49,planejamento_estrategico.pptx,43.180.70.224,China
FUNC230,Operacoes,Diretor,2026-03-22 23:41:49,relatorio_mensal.xlsx,91.56.107.136,Brasil
FUNC511,Financeiro,Diretor,2026-03-30 09:47:49,folha_pagamento.pdf,24.197.96.88,Brasil
FUNC469,RH,Estagiario,2026-04-08 00:22:49,relatorio_mensal.xlsx,223.160.88.228,China
FUNC888,Operacoes,Estagiario,2026-04-03 14:44:49,lista_clientes.csv,18.170.4.217,Russia
FUNC210,Operacoes,Gerente,2026-04-08 11:42:49,folha_pagamento.pdf,46.118.213.165,Brasil
FUNC895,TI,Gerente,2026-03-30 19:39:49,folha_pagamento.pdf,41.121.22.170,Brasil
FUNC670,RH,Estagiario,2026-03-23 17:02:49,codigo_fonte.git,217.133.195.5,Brasil
FUNC631,RH,Gerente,2026-04-05 20:03:49,folha_pagamento.pdf,173.173.138.97,Brasil
FUNC123,Financeiro,Analista,2026-04-03 15:06:49,folha_pagamento.pdf,238.96.89.129,China
FUNC834,Operacoes,Estagiario,2026-04-15 00:10:49,relatorio_mensal.xlsx,86.202.183.27,Brasil
FUNC348,TI,Estagiario,2026-03-23 04:46:49,planejamento_estrategico.pptx,155.236.91.148,Brasil
FUNC813,Operacoes,Analista,2026-03-29 17:11:49,relatorio_mensal.xlsx,213.176.44.247,Brasil
FUNC281,Financeiro,Estagiario,2026-04-14 13:18:49,planejamento_estrategico.pptx,202.176.26.250,China
FUNC775,RH,Diretor,2026-04-19 13:35:49,codigo_fonte.git,221.42.91.221,Russia
FUNC735,RH,Gerente,2026-04-04 01:40:49,relatorio_mensal.xlsx,89.144.103.120,Russia
FUNC823,Vendas,Gerente,2026-03-24 12:53:49,lista_clientes.csv,1.248.47.224,Brasil
FUNC632,Operacoes,Diretor,2026-03-23 13:50:49,folha_pagamento.pdf,119.231.14.235,China
FUNC287,TI,Diretor,2026-03-23 05:39:49,lista_clientes.csv,74.34.254.72,Brasil
FUNC398,RH,Diretor,2026-04-11 06:58:49,planejamento_estrategico.pptx,70.71.56.199,Brasil
FUNC846,Vendas,Diretor,2026-03-25 07:14:49,codigo_fonte.git,220.85.46.117,Brasil
FUNC101,Vendas,Analista,2026-04-01 18:10:49,lista_clientes.csv,180.72.50.250,Brasil
FUNC795,RH,Analista,2026-04-01 11:36:49,codigo_fonte.git,245.248.245.137,China
FUNC889,RH,Gerente,2026-04-03 07:12:49,relatorio_mensal.xlsx,41.236.124.247,Brasil
FUNC697,Vendas,Diretor,2026-03-20 05:22:49,lista_clientes.csv,47.52.117.185,Russia
FUNC742,TI,Diretor,2026-04-15 12:24:49,relatorio_mensal.xlsx,145.165.187.190,Russia
FUNC829,Vendas,Gerente,2026-04-01 03:08:49,planejamento_estrategico.pptx,53.121.149.214,Russia
FUNC215,Operacoes,Estagiario,2026-04-11 08:38:49,relatorio_mensal.xlsx,202.113.173.221,Brasil
FUNC116,Vendas,Diretor,2026-04-06 06:48:49,planejamento_estrategico.pptx,114.8.235.95,Brasil
FUNC867,Operacoes,Diretor,2026-04-12 13:39:49,planejamento_estrategico.pptx,81.79.186.89,Brasil
FUNC327,RH,Estagiario,2026-04-19 10:57:49,lista_clientes.csv,63.239.120.21,Brasil
FUNC527,RH,Gerente,2026-04-04 05:21:49,lista_clientes.csv,163.107.103.182,Russia
FUNC540,TI,Analista,2026-04-06 15:44:49,lista_clientes.csv,43.55.10.20,China
FUNC424,TI,Diretor,2026-03-28 16:20:49,codigo_fonte.git,116.126.203.88,EUA
FUNC908,TI,Gerente,2026-03-25 18:15:49,planejamento_estrategico.pptx,220.40.204.140,Brasil
FUNC908,RH,Gerente,2026-04-03 00:47:49,codigo_fonte.git,85.143.163.198,China
FUNC119,Vendas,Diretor,2026-04-10 21:58:49,relatorio_mensal.xlsx,130.12.206.142,China
FUNC710,Financeiro,Analista,2026-04-19 09:36:49,lista_clientes.csv,161.223.15.243,Brasil
FUNC715,Operacoes,Analista,2026-03-27 04:04:49,planejamento_estrategico.pptx,227.50.41.29,China
FUNC977,Financeiro,Analista,2026-03-20 11:29:49,codigo_fonte.git,41.115.140.180,Brasil
FUNC891,RH,Analista,2026-04-14 07:58:49,relatorio_mensal.xlsx,167.160.110.22,Brasil
FUNC952,RH,Estagiario,2026-04-03 22:32:49,planejamento_estrategico.pptx,29.199.179.242,China
FUNC238,TI,Gerente,2026-03-21 22:56:49,lista_clientes.csv,175.60.56.74,Brasil
FUNC575,Vendas,Estagiario,2026-03-24 19:28:49,lista_clientes.csv,185.109.65.34,China
FUNC374,TI,Gerente,2026-04-11 13:40:49,lista_clientes.csv,115.227.66.161,Brasil
FUNC123,TI,Analista,2026-03-30 20:29:49,relatorio_mensal.xlsx,151.27.106.59,Brasil
FUNC863,TI,Estagiario,2026-04-13 07:05:49,folha_pagamento.pdf,16.1.30.238,Brasil
FUNC482,RH,Estagiario,2026-04-15 02:00:49,folha_pagamento.pdf,120.167.46.197,EUA
FUNC504,RH,Analista,2026-03-30 22:52:49,folha_pagamento.pdf,253.90.27.182,Brasil
FUNC914,Operacoes,Analista,2026-04-09 00:47:49,relatorio_mensal.xlsx,70.177.74.233,EUA
FUNC700,Vendas,Analista,2026-03-26 18:50:49,folha_pagamento.pdf,45.132.63.165,Brasil
FUNC992,Operacoes,Gerente,2026-04-08 14:03:49,folha_pagamento.pdf,106.181.239.58,Brasil
FUNC421,RH,Analista,2026-03-25 12:18:49,folha_pagamento.pdf,60.126.1.200,Brasil
FUNC444,Financeiro,Analista,2026-04-11 21:45:49,lista_clientes.csv,122.157.115.251,Brasil
FUNC892,RH,Estagiario,2026-04-06 10:42:49,lista_clientes.csv,188.144.199.111,China
FUNC460,Operacoes,Gerente,2026-03-31 12:06:49,codigo_fonte.git,137.189.243.66,Russia
FUNC893,Operacoes,Diretor,2026-03-26 18:56:49,folha_pagamento.pdf,213.193.249.207,Brasil
FUNC808,Operacoes,Analista,2026-03-31 07:39:49,planejamento_estrategico.pptx,127.13.254.51,China
FUNC960,Vendas,Gerente,2026-03-25 02:10:49,relatorio_mensal.xlsx,155.224.103.97,Brasil
FUNC650,RH,Analista,2026-04-17 14:47:49,lista_clientes.csv,11.137.44.55,Russia
FUNC867,TI,Analista,2026-04-17 10:19:49,folha_pagamento.pdf,145.91.187.83,Russia
FUNC858,Operacoes,Gerente,2026-03-29 04:07:49,planejamento_estrategico.pptx,45.232.103.241,Brasil
FUNC645,Vendas,Gerente,2026-03-24 21:08:49,lista_clientes.csv,207.82.46.97,Brasil
FUNC211,Vendas,Diretor,2026-03-25 01:23:49,planejamento_estrategico.pptx,131.21.62.192,China
FUNC528,TI,Estagiario,2026-03-27 10:52:49,relatorio_mensal.xlsx,137.238.122.79,Brasil
FUNC861,Financeiro,Gerente,2026-04-01 01:32:49,lista_clientes.csv,35.44.114.92,China
FUNC652,RH,Diretor,2026-04-03 19:59:49,folha_pagamento.pdf,59.49.62.3,Russia
FUNC322,TI,Diretor,2026-04-10 13:12:49,folha_pagamento.pdf,126.98.98.114,EUA
FUNC240,Operacoes,Diretor,2026-04-19 17:19:49,relatorio_mensal.xlsx,183.188.243.217,Brasil
FUNC773,RH,Diretor,2026-04-09 06:06:49,folha_pagamento.pdf,87.148.65.223,Brasil
FUNC946,Operacoes,Gerente,2026-04-17 09:08:49,planejamento_estrategico.pptx,16.172.98.99,Brasil
FUNC707,TI,Diretor,2026-03-28 22:14:49,codigo_fonte.git,12.201.127.132,Brasil
FUNC752,Vendas,Analista,2026-03-24 01:42:49,relatorio_mensal.xlsx,116.87.93.162,Brasil
FUNC381,Financeiro,Estagiario,2026-04-03 01:56:49,codigo_fonte.git,27.176.55.231,Brasil
FUNC954,RH,Analista,2026-04-07 05:25:49,relatorio_mensal.xlsx,254.120.73.183,Russia
FUNC586,Vendas,Estagiario,2026-04-10 17:20:49,codigo_fonte.git,43.253.33.212,Brasil
FUNC393,Financeiro,Analista,2026-03-20 20:26:49,lista_clientes.csv,25.119.2.162,Brasil
FUNC445,TI,Estagiario,2026-03-31 10:12:49,planejamento_estrategico.pptx,147.127.215.218,Brasil
FUNC456,RH,Diretor,2026-03-21 08:45:49,folha_pagamento.pdf,188.22.186.148,Brasil
FUNC976,Vendas,Diretor,2026-04-02 08:58:49,planejamento_estrategico.pptx,39.84.41.23,Brasil
FUNC652,Operacoes,Gerente,2026-04-17 02:32:49,lista_clientes.csv,248.240.134.67,Russia
FUNC913,Vendas,Gerente,2026-03-21 08:15:49,lista_clientes.csv,177.124.66.73,EUA
FUNC876,RH,Analista,2026-03-26 04:24:49,codigo_fonte.git,116.148.57.61,Brasil
FUNC403,Vendas,Estagiario,2026-03-30 17:53:49,lista_clientes.csv,174.74.24.87,EUA
FUNC792,TI,Estagiario,2026-03-30 01:47:49,lista_clientes.csv,19.82.86.127,China
FUNC638,Operacoes,Analista,2026-04-12 09:25:49,relatorio_mensal.xlsx,120.197.98.131,China
FUNC778,Financeiro,Analista,2026-03-21 10:19:49,relatorio_mensal.xlsx,27.86.179.49,Brasil
FUNC940,TI,Estagiario,2026-04-16 13:28:49,lista_clientes.csv,183.248.117.144,Brasil
FUNC908,Vendas,Gerente,2026-04-05 03:19:49,planejamento_estrategico.pptx,189.37.59.231,China
FUNC135,Financeiro,Gerente,2026-04-06 08:31:49,lista_clientes.csv,99.180.239.145,China
FUNC982,TI,Diretor,2026-04-17 05:44:49,lista_clientes.csv,36.45.111.148,Brasil
FUNC312,Vendas,Analista,2026-03-30 21:41:49,lista_clientes.csv,102.91.238.145,Brasil
FUNC973,Financeiro,Diretor,2026-03-29 03:02:49,codigo_fonte.git,219.234.196.165,EUA
FUNC268,TI,Analista,2026-04-05 15:34:49,relatorio_mensal.xlsx,120.18.144.151,EUA
FUNC986,Financeiro,Analista,2026-04-18 08:34:49,planejamento_estrategico.pptx,98.96.86.254,Brasil
FUNC325,Operacoes,Diretor,2026-03-25 00:46:49,codigo_fonte.git,66.20.240.104,Russia
FUNC798,Financeiro,Estagiario,2026-04-04 16:45:49,lista_clientes.csv,88.51.112.249,EUA
FUNC744,RH,Estagiario,2026-04-03 14:27:49,planejamento_estrategico.pptx,224.98.220.209,EUA
FUNC751,Financeiro,Diretor,2026-03-29 04:42:49,lista_clientes.csv,180.99.73.72,China
FUNC556,TI,Estagiario,2026-04-12 01:14:49,planejamento_estrategico.pptx,234.146.154.74,China
FUNC231,Financeiro,Analista,2026-04-15 09:42:49,lista_clientes.csv,163.182.65.21,Brasil
FUNC315,RH,Estagiario,2026-04-06 10:07:49,codigo_fonte.git,137.138.2.58,Brasil
FUNC158,Financeiro,Analista,2026-04-17 12:08:49,codigo_fonte.git,122.182.88.217,China
FUNC256,Operacoes,Gerente,2026-04-09 17:48:49,codigo_fonte.git,48.18.59.224,Brasil
FUNC500,Operacoes,Gerente,2026-03-24 15:35:49,codigo_fonte.git,24.25.164.94,Brasil
FUNC672,Operacoes,Analista,2026-04-16 22:48:49,lista_clientes.csv,199.228.59.156,Brasil
FUNC877,Vendas,Analista,2026-04-07 04:39:49,planejamento_estrategico.pptx,126.220.160.125,Brasil
FUNC818,Vendas,Estagiario,2026-04-16 17:56:49,lista_clientes.csv,17.200.15.19,Russia
FUNC110,Vendas,Gerente,2026-03-27 13:15:49,planejamento_estrategico.pptx,113.233.248.145,Brasil
FUNC659,Operacoes,Estagiario,2026-04-04 17:18:49,codigo_fonte.git,41.78.4.222,China
FUNC714,Operacoes,Analista,2026-03-26 01:16:49,folha_pagamento.pdf,45.10.110.34,Russia
FUNC110,Operacoes,Gerente,2026-04-03 08:53:49,lista_clientes.csv,20.194.195.178,EUA
FUNC991,RH,Diretor,2026-04-09 14:45:49,folha_pagamento.pdf,89.136.157.158,Brasil
FUNC422,Vendas,Analista,2026-04-06 17:04:49,folha_pagamento.pdf,94.8.103.197,Brasil
FUNC366,RH,Gerente,2026-04-11 07:46:49,planejamento_estrategico.pptx,10.58.228.73,Brasil
FUNC458,Operacoes,Analista,2026-04-15 04:56:49,folha_pagamento.pdf,155.212.24.179,Brasil
FUNC616,Operacoes,Gerente,2026-04-08 08:59:49,relatorio_mensal.xlsx,140.79.98.186,China
FUNC649,Financeiro,Analista,2026-03-23 00:34:49,planejamento_estrategico.pptx,185.95.217.126,Brasil
FUNC602,Financeiro,Estagiario,2026-03-28 13:50:49,relatorio_mensal.xlsx,225.50.132.249,Brasil
FUNC718,Financeiro,Analista,2026-03-26 19:41:49,folha_pagamento.pdf,189.36.101.64,China
FUNC635,Vendas,Estagiario,2026-03-23 04:55:49,lista_clientes.csv,238.54.92.16,Brasil
FUNC479,RH,Gerente,2026-04-16 05:04:49,relatorio_mensal.xlsx,87.255.2.186,Russia
FUNC419,Financeiro,Diretor,2026-04-17 18:43:49,relatorio_mensal.xlsx,117.107.117.130,Brasil
FUNC738,Operacoes,Analista,2026-03-25 00:06:49,lista_clientes.csv,195.82.170.142,China
FUNC347,Vendas,Gerente,2026-04-05 21:26:49,planejamento_estrategico.pptx,84.188.81.107,Brasil
FUNC410,RH,Gerente,2026-04-19 06:47:49,codigo_fonte.git,185.27.102.220,Brasil
FUNC373,Financeiro,Diretor,2026-04-19 01:38:49,relatorio_mensal.xlsx,127.112.104.129,Russia
FUNC828,RH,Gerente,2026-04-16 22:31:49,folha_pagamento.pdf,130.186.185.89,Russia
FUNC560,Operacoes,Analista,2026-04-19 02:51:49,relatorio_mensal.xlsx,244.177.207.64,Russia
FUNC108,TI,Gerente,2026-03-25 04:14:49,relatorio_mensal.xlsx,248.85.24.241,China
FUNC936,Financeiro,Analista,2026-04-05 00:36:49,lista_clientes.csv,32.120.146.102,Brasil
FUNC122,Operacoes,Diretor,2026-04-12 05:20:49,relatorio_mensal.xlsx,68.89.232.160,Brasil
FUNC977,Financeiro,Gerente,2026-04-19 14:29:49,planejamento_estrategico.pptx,57.216.215.69,EUA
FUNC337,RH,Estagiario,2026-04-06 12:12:49,folha_pagamento.pdf,126.60.247.185,Russia
FUNC377,Financeiro,Gerente,2026-04-10 17:20:49,relatorio_mensal.xlsx,210.176.82.55,Brasil
FUNC603,TI,Estagiario,2026-03-30 16:06:49,planejamento_estrategico.pptx,208.98.63.42,Brasil
FUNC301,Financeiro,Diretor,2026-03-25 08:29:49,relatorio_mensal.xlsx,216.249.120.32,Brasil
FUNC646,Operacoes,Analista,2026-03-22 16:14:49,folha_pagamento.pdf,55.207.70.109,Brasil
FUNC332,Vendas,Estagiario,2026-04-12 03:49:49,relatorio_mensal.xlsx,118.215.86.163,Brasil
FUNC413,Financeiro,Analista,2026-04-10 19:26:49,planejamento_estrategico.pptx,92.144.224.174,Brasil
FUNC388,Vendas,Diretor,2026-04-19 04:50:49,lista_clientes.csv,144.204.103.179,Brasil
FUNC187,TI,Diretor,2026-04-05 03:13:49,relatorio_mensal.xlsx,145.118.104.78,Russia
FUNC510,Financeiro,Analista,2026-03-30 02:35:49,codigo_fonte.git,242.43.218.128,Brasil
FUNC244,RH,Analista,2026-03-22 05:58:49,codigo_fonte.git,250.198.128.102,China
FUNC885,Vendas,Analista,2026-04-09 00:25:49,relatorio_mensal.xlsx,101.118.240.76,Russia
FUNC992,TI,Diretor,2026-03-22 11:59:49,folha_pagamento.pdf,91.140.160.88,EUA
FUNC138,Vendas,Analista,2026-04-14 07:47:49,codigo_fonte.git,98.169.143.194,China
FUNC301,Operacoes,Estagiario,2026-04-15 16:46:49,codigo_fonte.git,100.193.207.98,Russia
FUNC629,TI,Diretor,2026-03-30 05:52:49,lista_clientes.csv,228.223.12.82,Brasil
FUNC863,TI,Gerente,2026-04-05 08:33:49,planejamento_estrategico.pptx,39.182.161.50,Brasil
FUNC178,Vendas,Analista,2026-04-19 18:17:49,folha_pagamento.pdf,20.130.88.92,Brasil
FUNC207,Operacoes,Gerente,2026-04-06 15:00:49,codigo_fonte.git,113.138.134.71,Brasil
FUNC196,Vendas,Gerente,2026-04-11 23:16:49,planejamento_estrategico.pptx,136.197.54.23,EUA
FUNC425,TI,Analista,2026-04-18 18:31:49,folha_pagamento.pdf,117.182.133.208,Brasil
FUNC864,Operacoes,Gerente,2026-04-02 11:28:49,codigo_fonte.git,114.135.183.214,Russia
FUNC664,Vendas,Estagiario,2026-04-16 02:24:49,folha_pagamento.pdf,145.34.255.48,EUA
FUNC176,Operacoes,Diretor,2026-04-11 21:37:49,folha_pagamento.pdf,51.194.124.23,Brasil
FUNC196,Financeiro,Analista,2026-04-17 07:01:49,folha_pagamento.pdf,156.24.3.54,China
FUNC868,TI,Analista,2026-04-04 05:38:49,relatorio_mensal.xlsx,224.22.143.186,Brasil
FUNC237,Financeiro,Gerente,2026-03-25 10:40:49,codigo_fonte.git,180.249.231.70,EUA
FUNC450,TI,Gerente,2026-03-31 05:56:49,lista_clientes.csv,220.84.208.120,Brasil
FUNC146,RH,Analista,2026-03-29 00:51:49,planejamento_estrategico.pptx,11.183.81.48,Russia
FUNC250,Operacoes,Estagiario,2026-04-02 02:39:49,codigo_fonte.git,231.50.157.24,China
FUNC178,Financeiro,Analista,2026-03-25 19:53:49,planejamento_estrategico.pptx,165.165.51.233,China
FUNC537,Vendas,Diretor,2026-03-21 00:06:49,relatorio_mensal.xlsx,114.209.89.68,Brasil
FUNC416,Operacoes,Gerente,2026-04-13 16:53:49,codigo_fonte.git,132.185.141.182,Brasil
FUNC785,Operacoes,Analista,2026-03-24 18:16:49,folha_pagamento.pdf,232.192.232.188,Brasil
FUNC426,Financeiro,Gerente,2026-03-26 09:03:49,planejamento_estrategico.pptx,111.114.94.115,EUA
FUNC968,Financeiro,Estagiario,2026-03-21 11:53:49,folha_pagamento.pdf,247.95.189.194,Brasil
FUNC307,TI,Analista,2026-03-27 03:18:49,codigo_fonte.git,23.116.246.234,Russia
FUNC965,Vendas,Analista,2026-03-27 14:07:49,lista_clientes.csv,171.247.241.17,Brasil
FUNC798,Operacoes,Analista,2026-04-17 20:50:49,planejamento_estrategico.pptx,96.161.186.6,Brasil
FUNC123,Vendas,Diretor,2026-04-04 08:02:49,lista_clientes.csv,139.117.191.234,Brasil
FUNC671,Vendas,Analista,2026-03-20 20:48:49,planejamento_estrategico.pptx,139.59.168.67,EUA
FUNC306,TI,Gerente,2026-03-26 21:34:49,codigo_fonte.git,210.178.74.245,EUA
FUNC324,Operacoes,Gerente,2026-04-07 23:52:49,relatorio_mensal.xlsx,173.133.152.52,Brasil
FUNC729,Operacoes,Gerente,2026-03-26 02:43:49,planejamento_estrategico.pptx,241.227.125.51,Russia
FUNC598,Vendas,Analista,2026-03-26 01:17:49,planejamento_estrategico.pptx,130.110.155.247,Russia
FUNC391,Vendas,Analista,2026-03-26 17:17:49,planejamento_estrategico.pptx,203.184.189.22,Brasil
FUNC688,Financeiro,Diretor,2026-04-17 13:53:49,codigo_fonte.git,7.147.166.103,EUA
FUNC472,RH,Diretor,2026-04-01 10:42:49,lista_clientes.csv,254.24.14.119,EUA
FUNC525,RH,Diretor,2026-04-08 00:47:49,codigo_fonte.git,209.20.125.242,China
FUNC147,Operacoes,Gerente,2026-04-02 02:33:49,codigo_fonte.git,183.193.54.35,Russia
FUNC599,Financeiro,Gerente,2026-04-11 10:47:49,relatorio_mensal.xlsx,23.76.48.55,Brasil
FUNC327,Vendas,Diretor,2026-04-18 18:49:49,codigo_fonte.git,92.126.245.6,Brasil
FUNC867,Financeiro,Estagiario,2026-04-02 06:10:49,lista_clientes.csv,244.178.215.135,Brasil
FUNC859,RH,Gerente,2026-04-16 00:54:49,relatorio_mensal.xlsx,89.62.145.244,Brasil
FUNC822,TI,Diretor,2026-04-05 10:49:49,codigo_fonte.git,125.107.96.221,China
FUNC615,RH,Analista,2026-04-06 03:54:49,folha_pagamento.pdf,225.236.237.130,Brasil
FUNC946,RH,Diretor,2026-03-25 19:31:49,relatorio_mensal.xlsx,237.227.10.62,Brasil
FUNC581,TI,Analista,2026-04-02 04:48:49,planejamento_estrategico.pptx,36.50.123.221,China
FUNC322,Operacoes,Analista,2026-04-13 21:47:49,planejamento_estrategico.pptx,200.32.105.150,EUA
FUNC184,Operacoes,Estagiario,2026-03-21 19:55:49,planejamento_estrategico.pptx,118.122.110.32,Brasil
FUNC106,RH,Estagiario,2026-04-08 20:32:49,relatorio_mensal.xlsx,122.56.203.174,Brasil
FUNC161,Vendas,Analista,2026-04-13 05:33:49,folha_pagamento.pdf,33.232.156.220,Brasil
FUNC343,TI,Analista,2026-03-25 22:02:49,codigo_fonte.git,230.143.53.62,EUA
FUNC192,Financeiro,Diretor,2026-03-28 14:17:49,relatorio_mensal.xlsx,90.118.129.217,Brasil
FUNC529,TI,Estagiario,2026-04-05 01:16:49,relatorio_mensal.xlsx,223.103.4.11,Brasil
FUNC726,Financeiro,Estagiario,2026-04-08 01:28:49,lista_clientes.csv,132.238.244.102,Brasil
FUNC467,TI,Analista,2026-04-14 19:30:49,lista_clientes.csv,106.133.7.75,Russia
FUNC190,Financeiro,Gerente,2026-04-03 20:53:49,lista_clientes.csv,84.118.88.64,Brasil
FUNC314,Operacoes,Analista,2026-04-17 12:09:49,relatorio_mensal.xlsx,192.135.12.37,Russia
FUNC937,Vendas,Estagiario,2026-04-17 23:22:49,folha_pagamento.pdf,223.117.117.197,Brasil
FUNC775,Vendas,Gerente,2026-03-30 16:48:49,planejamento_estrategico.pptx,22.250.126.68,China
FUNC950,Vendas,Diretor,2026-03-28 11:25:49,relatorio_mensal.xlsx,31.162.104.196,Brasil
FUNC791,Operacoes,Diretor,2026-04-14 13:02:49,relatorio_mensal.xlsx,222.67.121.60,China
FUNC516,Vendas,Analista,2026-04-13 07:43:49,planejamento_estrategico.pptx,98.27.141.63,China
FUNC351,TI,Gerente,2026-04-10 22:23:49,lista_clientes.csv,72.106.219.150,Brasil
FUNC757,Vendas,Diretor,2026-04-06 04:34:49,planejamento_estrategico.pptx,20.229.192.211,Brasil
FUNC276,Financeiro,Diretor,2026-03-31 01:14:49,lista_clientes.csv,31.83.220.159,Brasil
FUNC658,Vendas,Diretor,2026-03-22 09:23:49,planejamento_estrategico.pptx,108.151.2.25,EUA
FUNC492,Operacoes,Estagiario,2026-04-14 00:16:49,lista_clientes.csv,111.88.139.167,Brasil
FUNC881,TI,Estagiario,2026-03-22 09:40:49,codigo_fonte.git,98.85.39.55,Russia
FUNC225,Vendas,Analista,2026-04-01 19:52:49,codigo_fonte.git,237.44.180.65,Russia
FUNC232,Operacoes,Gerente,2026-04-14 08:40:49,folha_pagamento.pdf,183.28.177.48,Russia
FUNC494,Vendas,Estagiario,2026-04-01 09:13:49,planejamento_estrategico.pptx,63.51.114.87,Russia
FUNC553,Financeiro,Estagiario,2026-04-04 20:10:49,relatorio_mensal.xlsx,118.70.221.61,Brasil
FUNC282,RH,Diretor,2026-04-13 06:05:49,folha_pagamento.pdf,123.27.181.229,Russia
FUNC358,TI,Diretor,2026-03-26 14:56:49,lista_clientes.csv,222.127.214.183,Brasil
FUNC241,Operacoes,Analista,2026-04-07 09:39:49,codigo_fonte.git,72.168.55.21,Russia
FUNC193,Vendas,Diretor,2026-03-26 18:32:49,relatorio_mensal.xlsx,75.105.246.135,Brasil
FUNC126,Vendas,Diretor,2026-04-10 20:13:49,relatorio_mensal.xlsx,76.134.56.143,Russia
FUNC288,Operacoes,Diretor,2026-03-22 17:49:49,codigo_fonte.git,47.112.234.187,Brasil
FUNC310,RH,Diretor,2026-04-13 11:10:49,planejamento_estrategico.pptx,244.63.131.57,China
FUNC175,Operacoes,Analista,2026-03-28 11:39:49,planejamento_estrategico.pptx,190.98.152.138,Brasil
FUNC432,Vendas,Analista,2026-04-02 12:00:49,relatorio_mensal.xlsx,202.231.86.69,Brasil
FUNC239,Vendas,Analista,2026-04-07 08:43:49,codigo_fonte.git,180.85.47.245,Brasil
FUNC602,TI,Diretor,2026-03-28 09:36:49,codigo_fonte.git,45.161.87.249,Brasil
FUNC524,TI,Estagiario,2026-03-20 16:30:49,relatorio_mensal.xlsx,8.141.108.152,Brasil
FUNC950,Operacoes,Diretor,2026-04-12 09:48:49,codigo_fonte.git,85.241.123.15,China
FUNC300,Operacoes,Gerente,2026-03-29 15:38:49,lista_clientes.csv,126.30.235.234,EUA
FUNC524,Vendas,Gerente,2026-04-13 13:05:49,folha_pagamento.pdf,20.220.237.46,Russia
FUNC980,TI,Estagiario,2026-04-09 18:29:49,relatorio_mensal.xlsx,239.147.17.111,Russia
FUNC919,Financeiro,Analista,2026-03-27 13:58:49,lista_clientes.csv,44.236.111.68,EUA
FUNC357,RH,Diretor,2026-04-12 03:49:49,lista_clientes.csv,18.142.205.135,Brasil
FUNC667,RH,Estagiario,2026-03-21 07:28:49,relatorio_mensal.xlsx,237.81.60.178,China
FUNC344,Vendas,Gerente,2026-03-25 02:28:49,planejamento_estrategico.pptx,88.105.177.178,Russia
FUNC477,Vendas,Estagiario,2026-03-27 02:13:49,lista_clientes.csv,97.176.110.119,EUA
FUNC105,Financeiro,Gerente,2026-04-15 23:45:49,relatorio_mensal.xlsx,191.134.159.195,Brasil
FUNC164,Operacoes,Estagiario,2026-04-14 23:57:49,folha_pagamento.pdf,116.101.244.221,Brasil
FUNC141,TI,Diretor,2026-04-08 19:00:49,relatorio_mensal.xlsx,53.99.145.240,Brasil
FUNC376,Vendas,Diretor,2026-04-11 07:53:49,planejamento_estrategico.pptx,130.75.210.65,Brasil
FUNC825,Vendas,Estagiario,2026-04-14 07:42:49,lista_clientes.csv,20.177.114.122,Brasil
FUNC938,RH,Diretor,2026-04-06 20:48:49,relatorio_mensal.xlsx,85.213.106.234,Brasil
FUNC838,Operacoes,Estagiario,2026-04-01 19:50:49,relatorio_mensal.xlsx,158.22.55.82,Russia
FUNC253,Financeiro,Diretor,2026-04-03 18:22:49,planejamento_estrategico.pptx,76.184.149.53,Brasil
FUNC570,Financeiro,Estagiario,2026-04-01 16:12:49,relatorio_mensal.xlsx,242.43.73.16,Brasil
FUNC992,RH,Analista,2026-04-10 01:24:49,lista_clientes.csv,129.228.170.119,Brasil
FUNC328,TI,Estagiario,2026-04-18 07:00:49,folha_pagamento.pdf,186.129.98.221,Brasil
FUNC665,Vendas,Estagiario,2026-04-17 11:43:49,planejamento_estrategico.pptx,253.48.224.222,Russia
FUNC617,Vendas,Gerente,2026-04-10 17:31:49,relatorio_mensal.xlsx,136.118.50.104,Russia
FUNC612,TI,Diretor,2026-04-08 14:43:49,lista_clientes.csv,88.229.115.28,Russia
FUNC452,Vendas,Analista,2026-03-29 05:06:49,folha_pagamento.pdf,226.180.195.147,Brasil
